    pos    height    weight     GP         minutes              points               oRebounds             dRebounds              rebounds               assists                steals                 blocks               turnovers                 PF               fgAttempted             fgMade             ftAttempted              ftMade             threeAttempted            threeMade      
    F-C      81       220       206    20.3398058252427    0.354653937947494     0.0630071599045346     0.150596658711217     0.213603818615752     0.0587112171837709     0.0288782816229117    0.00739856801909308    0.0553699284009547     0.121718377088305    0.311933174224344     0.141050119331742      0.09236276849642    0.0725536992840096     0.00167064439140811                       0
    G-F      82       192       846    26.2553191489362    0.441653160453809     0.0457410408788042     0.114307581487484     0.160048622366289      0.140419593012786     0.0367819196830542     0.0130560057626508     0.069511975508734    0.0659553394561498    0.365883306320908     0.163560237709346     0.111966504592112    0.0816225463713308      0.0983252296056186      0.0329101386637853
    F        78       230        97    17.6185567010309    0.327091866588648      0.196606202457578     0.211234640140433     0.407840842598011     0.0918665886483324     0.0380339379754242     0.0105324751316559    0.0737273259215916     0.147454651843183    0.328262141603277     0.142188414277355     0.110005851375073    0.0421299005266238     0.00234055002925688    0.000585137507314219
    F        81       249       441    31.0498866213152    0.436573431680421     0.0910684291243701     0.218724895932228     0.309793325056598     0.0689403344774702     0.0271671657051048       0.01204995253049    0.0546994814868911     0.088877528664281    0.323815088001168     0.176878697144526     0.106623822391003    0.0827430073760315     0.00116848024538085    7.30300153363032e-05
    G        75       170       116    25.1465517241379    0.319163524168666      0.048680150839904     0.108673294480631     0.157353445320535       0.11381556393555     0.0723345903325334     0.0102845389098389    0.0459376071306136    0.0798765855330819    0.318477888241344     0.127185464518341    0.0658210490229688    0.0500514226945492      0.0442235173123072      0.0147411724374357
    F        82       215       906    34.2737306843267    0.476909699858302     0.0431856241143888      0.12082957619477     0.164015200309159     0.0531688780110782     0.0327837176349349     0.0163918588174675    0.0475653742110009    0.0716217956975396    0.379138219760402     0.172549272188587    0.0964833183047791    0.0779015844390055       0.138251964446735      0.0539095710421229
    C        86       260       567    21.1746031746032    0.340663001832417     0.0726303514909212     0.160086623354989      0.23271697484591      0.069631850741296     0.0231550891221056     0.0457271364317841    0.0784607696151924     0.144094619356988    0.303764784274529     0.140346493419957    0.0788772280526403    0.0599700149925037    0.000416458437447943                       0
    C        84       260       246    34.2276422764228    0.508669833729216     0.0821852731591449      0.13895486935867     0.221140142517815     0.0477434679334917     0.0173396674584323     0.0486935866983373    0.0625890736342043    0.0888361045130641     0.38978622327791     0.196555819477435     0.144299287410926     0.115558194774347    0.000593824228028504                       0
    G        71       165        62    8.06451612903226                0.372                  0.022                  0.06                 0.082                  0.092                  0.044                      0                 0.044                 0.088                 0.39                 0.154                 0.042                  0.03                   0.138                   0.034
    G        77       200       288    22.3194444444444    0.579651524579963     0.0323584318606098    0.0606720597386434    0.0930304915992533      0.106720597386434     0.0567828251400124    0.00373366521468575    0.0899191039203485     0.115276913503423    0.397013067828251     0.199439950217797     0.213130056004978     0.162570006222775      0.0474486621032981       0.018201617921593
    F        81       218       958    26.1283924843424    0.428109144660621     0.0758259757900204      0.17889816627382     0.254724142063841     0.0521353521633175     0.0315608645279853     0.0338779912907994    0.0516159961647557    0.0868123526826735    0.375973792497303      0.16363709000839    0.0886500739083536    0.0647996484359394       0.102992289560944      0.0360353162079022
    G        76       199       372    18.7231182795699    0.367552045944006    0.00847092605886576    0.0882986360373295    0.0967695620961953     0.0770997846374731     0.0206748025843503    0.00832735104091888    0.0399138549892319     0.078391959798995    0.330653266331658     0.134386216798277    0.0391959798994975     0.033883704235463        0.17056712132089      0.0648959081119885
    F        79       260       386    17.4948186528497    0.332741003998223     0.0996594106323116      0.12912779505405     0.228787205686362      0.021175773730194     0.0208796090626388     0.0416111357915001    0.0435362061306086     0.108248185991411       0.249666814749     0.130756700725603     0.127498889382497    0.0712276025470161    0.000444247001332741                       0
    G        76       180       697    29.0631276901004    0.457668953941847     0.0137730167349558     0.073604186207237    0.0873772029421928      0.114281482944167     0.0397393493607148    0.00661499728488917    0.0662487041516513    0.0731598953448191    0.415856247223182     0.162906649553241    0.0983363775485017    0.0728143357851607        0.18250481315101      0.0590413190502049
    G        76       210       235    34.4595744680851    0.463200790318597     0.0187700666831316    0.0786613978760188    0.0974314645591504     0.0801432452457397     0.0323536675722401    0.00691528772536429    0.0618671276858484    0.0623610768090887    0.396764633242776     0.173870091380588    0.0832304272659916    0.0689059026920227       0.123116818967646      0.0465547048653989
    C        84       245       234    6.68376068376068    0.264705882352941     0.0824808184143223     0.141943734015345     0.224424552429668     0.0262148337595908     0.0236572890025575      0.090153452685422    0.0556265984654731     0.182864450127877    0.244884910485933     0.115089514066496    0.0569053708439898    0.0345268542199488     0.00127877237851662                       0
    F-C      81       220      1015      27.64039408867    0.435822491534486     0.0883265015148815     0.183924434147211     0.272250935662092     0.0463375512386384     0.0278738192835502     0.0392799857422919    0.0577437176973801     0.109677419354839    0.362181429335234     0.179860987346284     0.113277490643379    0.0758510069506327     0.00213865621101408    0.000249509891284976
    G        76       208       134    20.7537313432836    0.379359942466739     0.0107874865156419    0.0862998921251348    0.0970873786407767     0.0420711974110032      0.029126213592233    0.00323624595469256    0.0305645451276519    0.0535778496943545    0.301330456670262     0.124415677813736    0.0751528227256383    0.0658036677454153        0.17259978425027      0.0647249190938511
    G        74       200       978    34.3660531697342    0.418655162154121     0.0351978577804225     0.083844094019637      0.11904195180006      0.209193692353466     0.0395120499851235    0.00574233858970544    0.0764355846474264     0.070395715560845    0.336001190121987     0.154120797381732     0.131686997917287      0.10630764653377       0.020172567688188     0.00410592085688783
    C        82       240       838    30.9988066825776    0.550833429572314     0.0840743734842361     0.190668668437464       0.2747430419217     0.0364168302729337     0.0159371751934404     0.0906956153520422    0.0850367632906032      0.10817261423567    0.373445740462717     0.196943449974978     0.225584170612465     0.156099626592755     0.00342610771066713     0.00084690302960311
    F-C      82       238       179    10.6256983240223    0.379074658254469     0.0762355415352261     0.161409043112513     0.237644584647739     0.0520504731861199     0.0289169295478444     0.0241850683491062    0.0757097791798107     0.124605678233438    0.333859095688749     0.149842271293375     0.122502628811777    0.0793901156677182      0.0010515247108307                       0
    F        80       234       306     19.016339869281    0.450592885375494     0.0651314658876096    0.0957209142464341     0.160852380134044     0.0512115483760096     0.0228561608523801    0.00910809417425675    0.0549922667124936     0.102423096752019    0.406599072005499     0.192644784327204    0.0828321017356934    0.0651314658876096     0.00154665750128888    0.000171850833476542
    G        75       195      1090    31.3467889908257    0.464674549285882     0.0171798173729806    0.0789627721845001    0.0961425895574807      0.270750409740108     0.0241161320533833    0.00254624209786935    0.0904940295012878    0.0538808241629595    0.344386560524467      0.16840318426598      0.09078670100679    0.0820650901428237       0.106649496605011      0.0458030906110981
    F        79       238       148    9.36486486486486    0.253968253968254     0.0584415584415584     0.176767676767677     0.235209235209235     0.0634920634920635     0.0375180375180375    0.00577200577200577     0.031024531024531    0.0952380952380952    0.207070707070707     0.095959595959596    0.0533910533910534    0.0382395382395382      0.0670995670995671      0.0238095238095238
    F        78       225       255    26.1098039215686    0.365124662060679     0.0443075998798438    0.0970261339741664      0.14133373385401     0.0555722439170922     0.0396515470111145      0.013968158606188    0.0404025232802643     0.100180234304596    0.341093421447882     0.137879243015921     0.078552117753079    0.0606788825473115      0.0907179333133073       0.028687293481526
    F-G      79       190       862    25.0614849187935    0.432763967967412     0.0311993704578068    0.0572142757950285    0.0884136462528353     0.0581863630051382     0.0354580382354303    0.00847104568809887    0.0560570291163264     0.111790029162616    0.325556635652456     0.150164329028376     0.139425079850021     0.112484377169838       0.057492014997917       0.019950932740823
    F        82       220       226    9.69026548672566    0.408675799086758     0.0146118721461187    0.0981735159817352     0.112785388127854     0.0278538812785388     0.0159817351598174    0.00684931506849315    0.0168949771689498    0.0657534246575342     0.33013698630137     0.146118721461187    0.0210045662100457    0.0187214611872146       0.234246575342466       0.097716894977169
    C-F      83       249       617    29.1361426256078    0.468988151526951     0.0689213995661122      0.17333259164488     0.242253991210992     0.0589086054402848     0.0178005228903599     0.0249763586805362     0.053735328475274    0.0984591422373032    0.360293708627691     0.165544862880347     0.133003281971408     0.106024364465706      0.0844412304611448      0.0318740613005507
    G        76       208       827    24.7448609431681     0.39176114151681     0.0275605942142299     0.076817826426896     0.104378420641126     0.0955824863174355     0.0378713838936669    0.00674354964816263    0.0497947615324472    0.0816067240031274    0.354525019546521     0.151534401876466    0.0535086004691165    0.0427580140734949       0.119478107896794      0.0459343236903831
    G        77       210       467    28.7494646680942    0.383807537613586     0.0306122448979592    0.0788023238492477     0.109414568747207     0.0928050052137643     0.0440935498286906     0.0103530463280203    0.0529569492030389    0.0823774765380605    0.328914047370773     0.145761954416803    0.0904960524355728    0.0668106658721883      0.0653955012661999      0.0254729629077909
    G-F      79       215       789    18.5221799746515    0.405022581086629     0.0347611879020118    0.0826604625701382      0.11742165047215     0.0532366224168605      0.027644724237033    0.00786916655262077    0.0429724921308334    0.0788285205966881    0.322362118516491     0.139865882030929    0.0788285205966881    0.0661009990420145       0.148350896400712      0.0591898179827563
    F-C      81       215        60    12.2833333333333    0.381275440976933     0.0719131614654003     0.162822252374491     0.234735413839891     0.0542740841248304     0.0189959294436906     0.0149253731343284     0.105834464043419     0.191316146540027    0.309362279511533     0.143826322930801     0.128900949796472    0.0936227951153324     0.00407055630936228                       0
    C-F      83       220       817    26.7858017135863    0.335176384573204       0.10884664595138     0.177846828733321     0.286693474684701     0.0308444525680863     0.0192834947907147     0.0262292085541948    0.0460610491683422     0.103683056114056    0.288521294096143     0.145859989033084    0.0821604825443246    0.0432736245658929    0.000913909705721075    0.000182781941144215
    F        81       225       315    12.5333333333333     0.30952380952381     0.0838399189463019      0.15096251266464     0.234802431610942     0.0407801418439716     0.0124113475177305     0.0169706180344478    0.0640830800405268     0.124113475177305    0.286220871327254     0.125633232016211    0.0759878419452888     0.056484295845998     0.00506585612968592     0.00177304964539007
    G-F      77       185       144    18.8194444444444     0.27970479704797      0.029520295202952    0.0819188191881919     0.111439114391144      0.163468634686347     0.0380073800738007     0.0206642066420664    0.0800738007380074     0.109225092250923    0.240959409594096     0.107011070110701     0.074169741697417    0.0586715867158672      0.0302583025830258     0.00701107011070111
    F-G      81       215       661    33.3630862329803    0.386024577155036     0.0392236883870675     0.101165374325489     0.140389062712556     0.0803065342583775     0.0177753593615381     0.0179113952750193    0.0361855529859883    0.0411735364802975    0.332879880288396      0.15458214301909    0.0745476805876751    0.0569537024441119      0.0540969482610076      0.0199065886727429
    G-F      76       204       135    11.3851851851852    0.286922576447625     0.0338321405335068     0.102147039687703      0.13597918022121      0.108002602472349     0.0455432661027977     0.0162654521795706    0.0754716981132075    0.0897852960312297    0.268705270006506     0.112556929082629    0.0676642810670137     0.048145738451529      0.0579050097592713      0.0136629798308393
    F        82       227       663    23.0196078431373    0.368759009304154     0.0399685493382257     0.131240990695846     0.171209540034072      0.061263268247936     0.0332852837111781     0.0159874197352903    0.0520901585637531     0.095727951775652    0.323548683003538     0.135106801205609    0.0507797143231555    0.0385270606735683       0.157580919931857      0.0600183462193684
    F        80       213       238    12.3235294117647    0.239004432321855     0.0923968632799182     0.187862257074668     0.280259120354586     0.0688714626662121      0.035799522673031     0.0255710876235936    0.0497783839072622     0.136038186157518    0.179679509035118    0.0903511762700307    0.0855779065802932    0.0583020797817934     0.00170473917490624                       0
    F        79       230       127    6.95275590551181     0.37599093997735     0.0894677236693092    0.0917327293318233     0.181200453001132     0.0634201585503964     0.0271800679501699    0.00906002265005663    0.0600226500566251     0.107587768969422    0.327293318233296     0.144960362400906     0.109852774631937    0.0792751981879955       0.044167610419026     0.00679501698754247
    F        80       240       136    10.5588235294118    0.328690807799443      0.052924791086351    0.0766016713091922     0.129526462395543     0.0473537604456825     0.0215877437325905     0.0132311977715877    0.0550139275766017     0.152506963788301    0.300139275766017      0.12116991643454     0.114902506963788    0.0863509749303621     0.00278551532033426                       0
    G-F      78       220       751    35.0226364846871    0.513116873241579     0.0367652649988594     0.109915595772185     0.146680860771044       0.07938559805338     0.0337997110485895     0.0123564747927914    0.0532659113375409    0.0679416013991331    0.439928522545814     0.194585963044635    0.0985096190403772    0.0700326971332978       0.144589765036879        0.05391225001901
    G-F      77       215       563    31.7069271758437    0.526861240266652     0.0378690269452692    0.0834687132373537     0.121337740182623      0.085989580415663     0.0205590723208784    0.00761862080555711    0.0798274606464624    0.0743375721248109    0.452915803036244     0.200717046664052     0.108397288667302    0.0880622934289396       0.106212537112767      0.0373648535096073
    G-F      80       204       278    19.2230215827338    0.362649700598802     0.0450973053892216    0.0978667664670659     0.142964071856287     0.0471556886227545     0.0404191616766467     0.0170284431137725    0.0402320359281437    0.0645583832335329    0.314558383233533     0.159431137724551    0.0572604790419162    0.0422904191616766     0.00598802395209581     0.00149700598802395
    G        74       195       336    18.1488095238095    0.417513938996392     0.0268940636274188    0.0724827812397507    0.0993768448671696      0.193342079370285     0.0493604460478846     0.0088553624139062    0.0951131518530666    0.0982289275172188    0.384552312233519     0.166284027550016     0.109052148245326    0.0665792062971466      0.0534601508691374      0.0183666775992129
    C        85       235       234    8.58119658119658    0.160358565737052     0.0747011952191235     0.156374501992032     0.231075697211155      0.023406374501992     0.0179282868525896     0.0836653386454183    0.0388446215139442     0.139940239043825     0.12699203187251    0.0597609561752988    0.0582669322709163    0.0408366533864542     0.00099601593625498                       0
    G        78       193       458    18.4650655021834    0.220290883291947     0.0315714792479603     0.080406763627764     0.111978242875724     0.0509636987111269      0.031098498285444     0.0152536360411493     0.025659217216507     0.100981435497221    0.215797564148043    0.0903393638406054     0.047534586732884    0.0338181388199125       0.018209767056876     0.00579401679082417
    G        78       215       321    35.6323987538941    0.533922014338171     0.0300751879699248    0.0900507081657632     0.120125896135688       0.13061724077636     0.0290260535058577    0.00655709040041965    0.0514075887392901    0.0546424200034971    0.420790347962931     0.193477880748383     0.148365098793495     0.118814478055604      0.0799965028851198      0.0281517747858017
    F-C      83       230       435    22.2666666666667    0.313442081354532     0.0685525500722692     0.125954986578567     0.194507536650836      0.062667767912451     0.0271525913689862     0.0512079289696469    0.0576089200908528     0.141441255420194    0.228164360933306     0.110984926698327     0.124406359694404    0.0912657443733223    0.000722692545942598    0.000206483584555028
    G-F      78       210       674    26.9287833827893    0.376363636363636     0.0197245179063361    0.0947658402203857     0.114490358126722     0.0938842975206612     0.0337190082644628      0.010137741046832    0.0548760330578512    0.0715151515151515     0.30633608815427     0.135316804407713    0.0953719008264463    0.0769146005509642      0.0781267217630854      0.0288154269972452
    F        83       235        60    14.5333333333333    0.298165137614679     0.0676605504587156     0.136467889908257     0.204128440366972      0.018348623853211     0.0252293577981651     0.0825688073394495    0.0435779816513761     0.134174311926606    0.307339449541284      0.13302752293578    0.0573394495412844    0.0321100917431193                       0                       0
    G-F      80       229       629    28.5898251192369    0.450091753322582     0.0204081632653061    0.0782405605293889     0.098648723794695     0.0720680642829339     0.0291942390035033     0.0109547906356003    0.0427070010565534    0.0709002947227937    0.395429016293166     0.164711116054051     0.067063337596619    0.0531613190235222       0.170160707334705      0.0675082021909581
    C        83       230       526    32.3650190114068    0.464931860902256     0.0989779135338346     0.201127819548872     0.300105733082707     0.0427044172932331     0.0193256578947368     0.0382988721804511    0.0867598684210526     0.107201597744361     0.34234022556391     0.166118421052632      0.18656015037594     0.132401315789474      0.0015859962406015    0.000293703007518797
    C-F      84       210        97    7.82474226804124    0.312252964426877     0.0553359683794466      0.10935441370224     0.164690382081686     0.0790513833992095    0.00922266139657444     0.0276679841897233    0.0553359683794466    0.0790513833992095    0.287220026350461     0.118577075098814    0.0856389986824769     0.075098814229249     0.00263504611330698                       0
    G        75       190       224    17.6607142857143    0.288169868554095     0.0154196157735086    0.0581395348837209    0.0735591506572295      0.158493427704752     0.0298281092012133     0.0141557128412538    0.0553589484327604    0.0874620829120324    0.246713852376138     0.107431749241658    0.0819009100101112    0.0583923154701719      0.0406976744186047      0.0149140546006067
    F        79       250       356     17.876404494382    0.459459459459459     0.0801382778126964     0.149434318038969     0.229572595851666     0.0476115650534255     0.0262413576367065     0.0135135135135135     0.061125078566939     0.141734758013828    0.328409805153991     0.182589566310497     0.142991829038341    0.0941231929604023     0.00408548082966688    0.000157133878064111
    F        82       220       296    19.7060810810811    0.403908794788274     0.0675467169552546      0.14400822904166     0.211554945996914      0.068575347162695     0.0384021944111092     0.0257157551860106    0.0605177438710783     0.167838162180696    0.411280644608263     0.174867135264872    0.0694325390022287    0.0536602091548088     0.00617178124464255    0.000514315103720213
    F        82       225      1029    26.2351797862002    0.414987405541562       0.09086531337976     0.152355904578456     0.243221217958216     0.0374129500666765     0.0224477700400059     0.0321158690176322    0.0477107719662172     0.110053341235739    0.352200325974218     0.160208919839976     0.118239739220625    0.0934582901170544     0.00466735812712995     0.00111127574455475
    F        80       230       449    23.5011135857461      0.2394806671721      0.106330553449583     0.196266110689917       0.3025966641395      0.062642153146323     0.0342115238817286      0.023502653525398    0.0498483699772555     0.107752084912813    0.167456406368461    0.0900303260045489     0.112111448066717     0.059325246398787    0.000663381349507202    9.47687642153146e-05
    G        78       225       211    16.7772511848341    0.376553672316384     0.0429378531073446     0.096045197740113     0.138983050847458     0.0680790960451977     0.0242937853107345     0.0194915254237288    0.0584745762711864    0.0926553672316384    0.315254237288136     0.138135593220339     0.106214689265537    0.0742937853107345      0.0793785310734463      0.0259887005649717
    C        82       245       205    14.6878048780488    0.492859515111259     0.0903354367319827     0.160411823314513     0.250747260046496     0.0322152108933909     0.0212553968781136     0.0362005978080372    0.0454998339422119     0.150448356027898    0.410826967784789     0.201926270342079     0.116240451677184    0.0880106276984391     0.00564596479574892    0.000996346728661574
    C        84       236       270                13.8    0.300053676865271      0.119162640901771     0.197530864197531     0.316693505099302      0.025228126677402     0.0295222758990875     0.0386473429951691    0.0571658615136876     0.129361245303274     0.28743961352657      0.12211486849168     0.103059581320451    0.0552871712292002     0.00402576489533011    0.000536768652710682
    G        77       208       586    28.0153583617747    0.362185539379911     0.0368520436133276    0.0839373819820917     0.120789425595419     0.0717548882256198     0.0361820064567217    0.00791862094170677    0.0472680757751112    0.0665164159103368    0.290369738685509     0.123104099409149     0.115733690686484    0.0973381251142109      0.0567095084363769      0.0186392154474021
    G        70       171       878    33.1514806378132    0.404129590820078     0.0241522657779915     0.080255608616484     0.104407874394476      0.184526059023603     0.0327412649878036    0.00278283574397911    0.0700862335520665    0.0585769746109183    0.366303638300065     0.148727110317106    0.0770948569072732    0.0642113580925551       0.119009173051156      0.0424640120933109
    C        84       245       247    14.6032388663968    0.341835320210701     0.0901025783199335     0.154699196007763     0.244801774327696     0.0457443859162739     0.0180205156639867     0.0349320765178819    0.0745772109786526     0.159966731355697     0.29442750207929     0.148877183254782    0.0840033268644303    0.0440809537011367    0.000831716107568617                       0
    G        74       190         3    4.66666666666667    0.142857142857143                      0                     0                     0     0.0714285714285714     0.0714285714285714                      0    0.0714285714285714                     0    0.285714285714286    0.0714285714285714                     0                     0                       0                       0
    F-C      82       225        21                   7    0.156462585034014     0.0612244897959184     0.136054421768707     0.197278911564626    0.00680272108843537    0.00680272108843537     0.0204081632653061    0.0680272108843537      0.17687074829932     0.17687074829932    0.0408163265306122    0.0952380952380952    0.0748299319727891                       0                       0
    G        74       178        12    5.33333333333333              0.09375               0.015625               0.03125              0.046875               0.171875                      0                      0              0.078125                 0.125               0.1875               0.03125               0.03125               0.03125                0.015625                       0
    C        86       283       315    15.8857142857143     0.29916067146283     0.0871302957633893     0.160071942446043     0.247202238209432     0.0201838529176659     0.0145883293365308     0.0445643485211831    0.0535571542765787     0.137689848121503    0.236610711430855     0.115907274180655     0.102517985611511    0.0673461231015188    0.000199840127897682                       0
    G-F      78       215       316    18.0791139240506    0.286189392613338     0.0383336250656398     0.123752844389988     0.162086469455628     0.0544372483808857     0.0364081918431647    0.00945212672851392    0.0385086644495011    0.0918956765272186    0.257482933660074      0.10747418169088    0.0469105548748468    0.0330824435497987       0.107124102923158      0.0381585856817784
    G        74       180        48    10.7083333333333    0.525291828793774     0.0389105058365759    0.0680933852140078     0.107003891050584      0.167315175097276     0.0544747081712062    0.00972762645914397     0.075875486381323     0.149805447470817    0.449416342412451     0.202334630350195     0.124513618677043     0.107003891050584       0.056420233463035      0.0136186770428016
    F        80       220       183    21.1475409836066    0.503100775193798      0.031266149870801    0.0503875968992248    0.0816537467700258     0.0496124031007752     0.0180878552971576    0.00645994832041344    0.0400516795865633    0.0656330749354005    0.390956072351421     0.190697674418605     0.112403100775194    0.0987080103359173      0.0630490956072351      0.0229974160206718
    F        83       240       428    25.1892523364486    0.504034876171042     0.0627956590297746     0.159354419812633     0.222150078842408     0.0408125405806511     0.0235599666079213     0.0243947685743438    0.0498098506632038      0.10954456914943    0.441517484463408     0.197662554494017    0.0827381504498655    0.0653928207030888       0.124849271867174      0.0433169464799184
    C        86       260       170    12.0588235294118    0.230731707317073      0.075609756097561      0.17609756097561     0.251707317073171     0.0287804878048781     0.0107317073170732     0.0873170731707317     0.064390243902439     0.155121951219512    0.201463414634146    0.0960975609756098     0.064390243902439    0.0385365853658537                       0                       0
    G-F      78       220       125               14.16    0.403954802259887     0.0220338983050847     0.112994350282486     0.135028248587571     0.0491525423728814     0.0282485875706215    0.00621468926553672    0.0468926553672316     0.121468926553672    0.297175141242938     0.146892655367232    0.0655367231638418    0.0485875706214689       0.152542372881356      0.0615819209039548
    F        80       225       381    16.1233595800525    0.472244831515546     0.0533941071137881     0.119322806446362      0.17271691356015     0.0457431222529709     0.0218134461989256     0.0351619729773726    0.0765098486081719      0.11492755982419    0.406316132182972     0.187530522545987     0.127950512778773    0.0947419827445873     0.00813934559661403     0.00244180367898421
    G        76       190       335    13.7373134328358    0.336158192090395     0.0176010430247718    0.0699695784441547    0.0875706214689266      0.123641894828335     0.0280312907431551    0.00651890482398957    0.0632333767926988     0.095393307257714    0.281616688396349     0.124293785310734    0.0580182529335072    0.0469361147327249       0.112559756627553      0.0406345067362016
    G-F      78       203       140    20.2642857142857    0.381388790976384     0.0285512865703208    0.0944659851956292      0.12301727176595     0.0733168840324286      0.026083891434614    0.00951709552344025    0.0553401480437081    0.0778991892844554    0.351075079309129     0.166372929150511    0.0585125132181882    0.0419457173070144      0.0278463165315474     0.00669721536834685
    G        79       208       247    18.6072874493927    0.330504786771105     0.0261096605744125     0.104873803307224     0.130983463881636     0.0815926892950392     0.0406875543951262    0.00326370757180157     0.057006092254134    0.0857267188859878    0.278503046127067     0.112271540469974     0.106832027850305    0.0802872062663185      0.0748476936466493       0.025674499564839
    G        75       187       246    33.8658536585366    0.524666906733885     0.0530548553595007     0.088464770135638     0.141519625495139      0.210899051734486     0.0447725363101668     0.0096026887528508     0.102988836874325    0.0722602328652023    0.437522506301764     0.184251590445325      0.17776977553715     0.145120633777458      0.0403312927619734      0.0110430920657784
    F        81       240       530    32.3849056603774    0.506292239571196     0.0645537170822652     0.159927755767886     0.224481472850151     0.0607084595665346     0.0233628524819389     0.0252854812398042    0.0542414355628059    0.0807504078303426    0.413073875553484     0.202516895828478     0.118270799347471    0.0992775576788627     0.00751573059892799     0.00198089023537637
    G-F      78       200       624    26.0753205128205    0.389773216151435     0.0312211910761477    0.0671132690062074    0.0983344600823551     0.0782988138405753     0.0275951078606109     0.0112470038719194    0.0486755577407658     0.110687726630201    0.328068342449757     0.158441398807695    0.0883780959990167    0.0708008112592957      0.0112470038719194     0.00208960727675005
    G        75       175       135    11.3111111111111    0.284872298624754     0.0242305173542895    0.0759659462999345     0.100196463654224      0.178127046496398      0.060248853962017    0.00327439423706614    0.0733464309102816    0.0962671905697446    0.225278323510151     0.109364767518009    0.0844793713163065    0.0648330058939096      0.0117878192534381     0.00130975769482646
    G        76       185        49    11.6122448979592    0.370826010544815     0.0755711775043937    0.0896309314586995     0.165202108963093     0.0386643233743409     0.0351493848857645    0.00175746924428822    0.0439367311072056     0.117750439367311    0.402460456942003     0.154657293497364    0.0896309314586995    0.0615114235500879     0.00175746924428822                       0
    F        80       220       658    23.9088145896657    0.358632087465039     0.0447495550470379    0.0912153572336639     0.135964912280702     0.0594965675057208     0.0348334604627511    0.00654716501398424    0.0501525553012967     0.101449275362319    0.285405542842614     0.118548182049326      0.14626239511823     0.107615052123061      0.0437325197050598      0.0139206712433257
    C        85       245       215    11.2883720930233    0.228677379480841      0.108364235681912     0.172641120725175     0.281005356407087     0.0304903172641121     0.0226617222908941     0.0527400082406263    0.0568603213844252      0.11454470539761    0.204367531932427    0.0857025133910177     0.088586732591677    0.0568603213844252     0.00288421920065925    0.000412031314379893
    F-C      83       225       779     23.795892169448      0.3339806872741     0.0910611210012408      0.17559475643308     0.266655877434321     0.0335545125964288     0.0254086421751092     0.0308572045098991    0.0473107838377299     0.122727517937099    0.300641959324594     0.137886389383395    0.0900900900900901    0.0581000161838485     0.00156443869018719    0.000107892323461186
