    pos    height    weight     GP         minutes               points               oRebounds             dRebounds              rebounds               assists                steals                  blocks               turnovers                 PF               fgAttempted              fgMade             ftAttempted              ftMade              threeAttempted            threeMade      
    G        74       165       282                  25     0.355460992907801     0.0185815602836879    0.0686524822695035    0.0872340425531915       0.19886524822695      0.040709219858156     0.00212765957446809    0.0721985815602837    0.0568794326241135     0.315744680851064     0.139007092198582    0.0700709219858156     0.0597163120567376      0.0520567375886525      0.0177304964539007
    G-F      78       184       483     25.287784679089     0.484444080563288     0.0473227443916817    0.0876862616669396     0.135009006058621     0.0583756345177665     0.0435565744227935      0.0238251187162273    0.0587031275585394     0.110365154740462     0.410758146389389     0.166693957753398     0.141395120353692      0.104552153266743       0.134763386278042      0.0465040117897495
    G        76       190       402    18.1716417910448     0.442847364818617     0.0197125256673511    0.0607802874743327    0.0804928131416838       0.14154688569473     0.0291581108829569     0.00492813141683778    0.0844626967830253     0.113620807665982     0.360301163586585     0.148117727583847     0.130595482546201      0.101711156741958       0.118685831622177      0.0449007529089665
    G-F      80       203       623    30.5088282504013     0.320355658441627     0.0455621613089914     0.114115852054506     0.159678013363498      0.131425264376282     0.0230441416320303      0.0196243489240806    0.0668174882937865    0.0803914347345715     0.268585258062819      0.13300363024149    0.0565054979744305     0.0401431051717788      0.0423528173830694       0.014205292786868
    G        73       175       179    14.8324022346369      0.32165725047081     0.0146892655367232    0.0772128060263653    0.0919020715630885       0.16271186440678     0.0286252354048964     0.00338983050847458    0.0372881355932203    0.0753295668549906     0.289265536723164     0.112241054613936    0.0418079096045198     0.0354048964218456       0.175141242937853      0.0617702448210923
    F        80       250       223    12.4843049327354     0.483477011494253     0.0987787356321839     0.148706896551724     0.247485632183908     0.0247844827586207     0.0129310344827586      0.0233477011494253    0.0714798850574713     0.152298850574713     0.343390804597701     0.175287356321839      0.16882183908046      0.132543103448276    0.000718390804597701    0.000359195402298851
    C        84       280       552    14.2336956521739     0.144838997072674      0.100547282677867     0.164566628484154     0.265113911162021     0.0297823596792669     0.0274914089347079      0.0764922998599974    0.0417462135675194     0.148148148148148     0.141020745831742    0.0610920198549065    0.0474735904289169     0.0225276823214968    0.000636375206821942    0.000127275041364388
    G        75       164       436    19.5183486238532      0.43219741480611      0.018213866039953    0.0776733254994125    0.0958871915393655      0.091069330199765     0.0400705052878966     0.00399529964747356    0.0648648648648649    0.0861339600470035     0.398707403055229     0.164512338425382    0.0772032902467685     0.0642773207990599       0.114218566392479      0.0388954171562867
    C        86       275       189    24.2433862433862     0.269532955041467     0.0709297250109123     0.180488869489306     0.251418594500218     0.0255347010039284     0.0106940200785683      0.0386294194674814    0.0480139676996945    0.0792230467044959     0.206896551724138     0.107158446093409    0.0774770842426888     0.0552160628546486                       0                       0
    G        75       175       143    10.7412587412587     0.384114583333333     0.0221354166666667    0.0768229166666667    0.0989583333333333            0.060546875            0.033203125             0.013671875           0.056640625    0.0833333333333333     0.372395833333333     0.145182291666667    0.0559895833333333     0.0494791666666667       0.141927083333333      0.0442708333333333
    G        72       180       684    27.3070175438597     0.389227968733269     0.0261269943248742    0.0523610664953421    0.0784880608202163      0.209711960595353     0.0342649105899989     0.00353356890459364    0.0811114680372631    0.0764535817539351     0.318449512795803      0.15376378627262     0.108951707891637     0.0737230966912946       0.029178712924296     0.00797729949673413
    G        74       190       137    22.3211678832117     0.437213865271419     0.0343361674296926    0.0807717462393721     0.115107913669065      0.116415958142577     0.0428384565075213     0.00228907782864617    0.0470896010464356    0.0958142576847613     0.374754741661216     0.161216481360366    0.0572269457161544     0.0457815565729235       0.182472204054938      0.0689993459777632
    G-F      79       210       535    35.6579439252336     0.577029931330922     0.0592336321224511     0.117523719662421     0.176757351784872      0.158096136709126      0.050374796875819      0.0182418619279761    0.0743827645856267    0.0796246789327462     0.455784452482046     0.205116108402789     0.161608219321696      0.128688997221785       0.114955181632332      0.0381087173035593
    C        83       275       380    24.3157894736842      0.40508658008658     0.0691558441558442     0.147510822510823     0.216666666666667     0.0380952380952381      0.020021645021645      0.0194805194805195    0.0661255411255411     0.124675324675325     0.366125541125541     0.166017316017316     0.101190476190476     0.0725108225108225     0.00227272727272727    0.000541125541125541
    C        83       235       706     19.699716713881     0.199022145527754      0.137618636755824     0.202689099798677     0.340307736554501     0.0209951107276388      0.019485188380788       0.065645671555939    0.0417745182628703      0.14344262295082     0.195570894449238    0.0795944779982744    0.0825424216278401     0.0398331895312051    0.000287604256542997                       0
    G-F      79       225       305    21.8918032786885     0.350007488392991      0.061854126104538     0.101542608956118     0.163396735060656      0.053916429534222     0.0419350007488393     0.00823723228995058    0.0356447506365134    0.0801258050022465      0.26239329039988     0.123558484349259     0.086715590834207     0.0635015725625281      0.0943537516848884      0.0393889471319455
    C-F      82       248      1053    35.8376068376068     0.574051991414262     0.0843204282269391     0.233987863370167     0.318308291597106     0.0873413360892493     0.0207753663513263      0.0630680764236691    0.0730317725309378    0.0706203460794446     0.436150197418979     0.221427246468983     0.189760712298275      0.130508519490156     0.00378938442377507    0.000688978986140923
    G-F      81       221       627    28.6874003189793     0.420581531105799     0.0299104909101017     0.132706955023072     0.162617445933174     0.0852838160893979     0.0289097681658976      0.0108967587702229    0.0555401123033302    0.0747762272752543     0.341135264357592     0.150553177294713    0.0961249791516095     0.0766108856396286       0.118585645188191      0.0428642908767443
    F        79       209       157    11.1910828025478     0.315879339783722     0.0660216277746158     0.126920887877063     0.192942515651679     0.0569151963574274     0.0324416619237336       0.016505406943654    0.0512236767216847     0.143426294820717      0.29026750142288     0.124075128059192     0.116107000569152     0.0648833238474673     0.00739897552646557     0.00284575981787137
    G-F      77       215       283    20.3604240282686     0.487851440472058     0.0326275598750434    0.0756681707740368      0.10829573064908     0.0754946199236376     0.0274210343630684     0.00381811870878167    0.0570982297813259    0.0834779590419993     0.416348490107602     0.187261367580701     0.123568205484207     0.0944116626171468      0.0536272127733426      0.0189170426935092
    C        87       275       225    25.3644444444444     0.149290345190117       0.07096548098826     0.178202207814964     0.249167688803224      0.018924128263536     0.0162957771158227      0.0827054494480463    0.0353951287892062     0.119151918696338     0.115997897319082    0.0608025232171018    0.0436306290520414     0.0276852987559138                       0                       0
    G        70       152       226    20.9867256637168     0.364326375711575     0.0257221168037107    0.0571368332279148    0.0828589500316256      0.191861690912924     0.0457516339869281     0.00126502213788741     0.083280624077588    0.0815939278937381     0.303183639047017      0.12291798439806     0.130086443179422      0.104786000421674      0.0425890786422096      0.0137044064937803
    G-F      76       200       622    26.5594855305466     0.415133171912833     0.0380750605326877    0.0905569007263922      0.12863196125908     0.0765133171912833     0.0394673123486683      0.0157990314769976    0.0626513317191283     0.099455205811138     0.350968523002421     0.165556900726392    0.0839588377723971     0.0661622276029056      0.0531476997578692      0.0178571428571429
    G-F      78       180       499    26.5731462925852     0.357315233785822     0.0436651583710407     0.098868778280543     0.142533936651584      0.110105580693816     0.0457013574660633     0.00927601809954751    0.0558069381598793    0.0742835595776772     0.317571644042232     0.142232277526395    0.0555806938159879     0.0390648567119155      0.0928355957767723      0.0337858220211161
    G        74       177       786    20.3702290076336     0.319530322903004     0.0129910686403098    0.0697020798201237    0.0826931484604334      0.171632002997939     0.0337268128161889     0.00518393604396977     0.073199675223284     0.106239460370995     0.288364249578415     0.117481731309725    0.0632690025607395     0.0523390169258635      0.0920617075760415      0.0322278433576916
    G        76       200       138    18.5869565217391      0.35672514619883     0.0230019493177388    0.0810916179337232     0.104093567251462     0.0569200779727096     0.0187134502923977     0.00311890838206628    0.0495126705653021    0.0612085769980507      0.32943469785575       0.1364522417154     0.047953216374269     0.0401559454191033       0.110331384015595      0.0436647173489279
    G-F      79       205       704    28.7400568181818      0.48213314881629     0.0316809173133001    0.0759650076607522     0.107645924974052     0.0438886966836356     0.0248109524044877     0.00425048188602778    0.0420105767805071    0.0664261355211783     0.392873029209707     0.184006326298621    0.0729501309741511     0.0572332328374438       0.141402659022389      0.0568872633816043
    G        75       175       376    35.5398936170213     0.544488513058445     0.0241712190376412    0.0805956746239617     0.104766893661603      0.119359425278755     0.0476689366160293     0.00860585197934595    0.0758811644091896    0.0698196512759111     0.449225473321859     0.210656289755294     0.130734116590586      0.100651051410611      0.0680984808800419      0.0225248821372446
    C        83       230       467    15.4047109207709     0.239644147901029     0.0690853489018627     0.158465387823186     0.227550736725049     0.0360022240756186     0.0315540728384765      0.0353072004448151    0.0492076730608841     0.139004726160689     0.210592160133445     0.100639421740339    0.0542118432026689     0.0379482902418682     0.00222407561857103    0.000417014178482068
    F        79       190        79     22.126582278481      0.43649885583524     0.0617848970251716    0.0835240274599542     0.145308924485126     0.0600686498855835      0.022883295194508      0.0143020594965675    0.0577803203661327    0.0806636155606407     0.419908466819222     0.184210526315789     0.080091533180778     0.0680778032036613      0.0005720823798627                       0
    F        80       220       102    10.7549019607843     0.341841385597083     0.0510483135824977    0.0984503190519599     0.149498632634458     0.0701914311759344     0.0319051959890611        0.01640838650866    0.0382862351868733     0.104831358249772      0.34457611668186      0.13126709206928    0.0556061987237922     0.0455788514129444      0.0984503190519599      0.0337283500455789
    G        75       185       127     13.251968503937     0.256090314913844     0.0190136660724896    0.0748663101604278    0.0938799762329174      0.103386809269162     0.0409982174688057       0.005941770647653    0.0635769459298871    0.0879382055852644     0.247177658942365    0.0962566844919786    0.0540701128936423     0.0421865715983363      0.0724896019013666      0.0213903743315508
    G        76       190        31    15.6451612903226     0.534020618556701     0.0597938144329897    0.0845360824742268     0.144329896907216     0.0865979381443299     0.0268041237113402     0.00412371134020619     0.088659793814433     0.125773195876289     0.472164948453608     0.212371134020619     0.134020618556701     0.0989690721649484      0.0515463917525773      0.0103092783505155
    F        82       246        78    19.6794871794872     0.347231270358306      0.111400651465798      0.15700325732899     0.268403908794788     0.0254071661237785     0.0188925081433225       0.044299674267101    0.0501628664495114     0.160260586319218     0.271009771986971     0.140065146579805     0.112703583061889     0.0671009771986971                       0                       0
    C        83       235        86    6.36046511627907      0.40036563071298     0.0914076782449726     0.202925045703839     0.294332723948812     0.0255941499085923    0.00914076782449726      0.0274223034734918    0.0804387568555759     0.135283363802559     0.396709323583181     0.155393053016453     0.115173674588665     0.0895795246800731     0.00548446069469835                       0
    G-F      78       185       218     24.105504587156     0.377925784966698     0.0226450999048525    0.0806850618458611     0.103330161750714     0.0909609895337774     0.0414843006660323     0.00704091341579448    0.0468125594671741    0.0631779257849667     0.309800190294957      0.12197906755471    0.0736441484300666     0.0629876308277831       0.195052331113226      0.0709800190294957
    C        84       235       132    8.25757575757576     0.272477064220183     0.0871559633027523     0.151376146788991     0.238532110091743     0.0357798165137615     0.0155963302752294      0.0486238532110092    0.0605504587155963     0.203669724770642     0.226605504587156     0.112844036697248      0.11743119266055     0.0467889908256881      0.0018348623853211                       0
    G-F      79       210        82    30.9878048780488     0.313656040928768     0.0413223140495868     0.163715072805982     0.205037386855569     0.0609996064541519     0.0314836678473042     0.00669027941755215    0.0421094057457694    0.0448642266824085     0.236914600550964     0.117670208579299    0.0578512396694215     0.0444706808343172      0.0861865407319953       0.033844942935852
    G-F      79       215      1103    34.4551223934724     0.455373118619093     0.0294705820439954    0.0969371645089991     0.126407746552994     0.0853857488685402     0.0262077676034102     0.00849910535733081     0.042863909062204    0.0476791916640354     0.397195032101884     0.176191979791601    0.0797810756762446     0.0647300284180613       0.102094516366698      0.0382591306178297
    G-F      78       230       930    25.5086021505376     0.377945453779033     0.0419845719344096      0.10626817856089       0.1482527504953      0.111663786199047     0.0407621295788897      0.0149643805589512    0.0679087805083674     0.115457572819627     0.316949795557054     0.142562070564431    0.0783206171226236      0.060321207267209      0.0930742317582093      0.0325001053829617
    C-F      82       250       733     17.818553888131     0.228849245846413      0.099609524538703     0.165377842431667      0.26498736697037     0.0263379526835618     0.0202128474083148      0.0913406324171197    0.0457085981165301     0.120588010106424     0.211775514891662     0.100911109409693    0.0541306178699946      0.027027027027027    0.000153127631881173                       0
    F        79       205       101    13.1386138613861     0.426525998492841     0.0836473247927656    0.0881688018085908     0.171816126601356     0.0866616428033157     0.0467219291635268      0.0293896006028636    0.0738507912584778     0.106254709871891      0.40542577241899     0.171816126601356     0.114544084400904      0.079879427279578       0.012810851544838     0.00301431801055011
    C        83       248       436    23.6032110091743     0.404139539403362     0.0493635215236615     0.164609853269847     0.213973374793509     0.0397434651637353     0.0215722475949859      0.0276941016422116    0.0413953940336216     0.122922942376834     0.347876785540764     0.156641725779808    0.0689923233893694     0.0555825478573511      0.0874550578175105      0.0352735399863959
    F-C      83       255       225    11.1111111111111                 0.334                  0.096                0.1736                0.2696                 0.0184                 0.0136                   0.024                0.0584                0.1404                0.3008                0.1268                0.1204                 0.0804                  0.0016                       0
    C        83       240       525    14.8133333333333     0.317217436029317      0.116883116883117     0.181561013244182     0.298444130127298     0.0252025202520252     0.0311173974540311      0.0574771762890575    0.0457760061720458      0.16021602160216      0.26989841841327     0.135013501350135    0.0945094509450945     0.0471904333290472     0.00102867429600103                       0
    G        73       195        56    9.23214285714286      0.41972920696325     0.0367504835589942    0.0928433268858801     0.129593810444874      0.156673114119923     0.0541586073500967     0.00193423597678917    0.0793036750483559    0.0812379110251451     0.361702127659574     0.154738878143133     0.158607350096712     0.0793036750483559       0.123791102514507      0.0309477756286267
    F        82       225       171    30.7836257309942     0.448518237082067     0.0260258358662614     0.117971124620061     0.143996960486322     0.0482522796352584     0.0265957446808511      0.0169072948328267    0.0395136778115502     0.072758358662614     0.321428571428571     0.135448328267477     0.137727963525836      0.116641337386018       0.162044072948328      0.0609802431610942
    G        74       170       286    23.9370629370629     0.328513000292141     0.0281916447560619    0.0687992988606485    0.0969909436167105      0.172947706690038     0.0445515629564709     0.00715746421267894    0.0676307332749051     0.101519135261467      0.29535495179667     0.127957931638913    0.0813613789073912     0.0670464504820333      0.0207420391469471     0.00555068653228162
    G        74       185       107                  14      0.26502002670227     0.0347129506008011    0.0874499332443258     0.122162883845127      0.214285714285714     0.0654205607476635     0.00400534045393859    0.0734312416555407      0.10347129506008     0.253004005340454     0.106141522029372    0.0700934579439252     0.0520694259012016      0.0173564753004005    0.000667556742323097
    C        85       265       232    32.6508620689655     0.387326732673267     0.0743234323432343     0.165148514851485     0.239471947194719     0.0670627062706271     0.0271947194719472      0.0442244224422442    0.0587458745874587     0.103498349834984     0.264422442244224     0.144158415841584     0.137953795379538     0.0986138613861386     0.00118811881188119    0.000396039603960396
    F-C      80       225       352    22.3664772727273     0.399593547567636     0.0739235361361616     0.162199923790169      0.23612345992633     0.0468690461069478       0.02934078496126      0.0334053092848978    0.0567763241458148     0.138320843388797     0.301663914644989     0.157500317540963     0.130318811126635     0.0845929124857107     0.00101613108090944                       0
    F        81       220       372    35.9623655913978     0.493870533712065     0.0402152788159665     0.116086111526387     0.156301390342353     0.0522499626252056     0.0365525489609807      0.0249663626850052    0.0625654058902676    0.0728808491553296     0.413664224846763     0.188892211092839     0.112871879204664     0.0866347735087457       0.083570040364778      0.0294513380176409
    C        84       243       552    22.1394927536232     0.413959577775959     0.0942639718517306     0.164143687095982     0.258407658947713     0.0317486294083954     0.0250388675231159      0.0283937484657557    0.0608788151542427     0.133295147696588     0.334097046068243     0.166843957122985     0.108419932902381     0.0789624416987153     0.00564601914736928     0.00130922183127404
    G        74       190       316    23.6740506329114     0.347814463307045      0.016842668092501    0.0675043443389921    0.0843470124314931     0.0824756048656597     0.0249966582007753     0.00882234995321481    0.0397005747894666    0.0872877957492314      0.28752840529341     0.119502740275364    0.0590830102927416     0.0463841732388718       0.149311589359711      0.0624248095174442
    F        81       225       162     24.358024691358      0.33046122655854     0.0983274201723264     0.172579827673594      0.27090724784592     0.0324379118094273     0.0225544855549924      0.0532184490623416    0.0468829194120629     0.122909275215408     0.286619361378611     0.138114546376077    0.0818550430816016     0.0539787126203751      0.0020273694880892    0.000253421186011151
    G        72       190       187     10.855614973262      0.28128078817734     0.0137931034482759    0.0881773399014778     0.101970443349754      0.106896551724138     0.0512315270935961     0.00689655172413793    0.0684729064039409     0.102955665024631     0.244334975369458    0.0881773399014778     0.087192118226601     0.0738916256157636      0.0970443349753695      0.0310344827586207
    G-F      77       221       201    16.6517412935323     0.463997609799821     0.0681207051090529     0.084852106363908     0.152972811472961     0.0890349566776217     0.0388407529130565      0.0173289512996713    0.0534807290110547     0.107857783089334     0.472960860472065     0.204959665371975    0.0720047804003585     0.0463101284732596      0.0328652524648939     0.00776815058261129
    G        73       175       266    18.6127819548872     0.336699656635023     0.0145425166633003       0.0579680872551    0.0725106039184003      0.148858816400727     0.0337305594829327     0.00181781458291254    0.0533225610987679    0.0783680064633407     0.287820642294486     0.117148050898808    0.0767521712785296     0.0607957988285195       0.107655019188043      0.0416077560088871
    G        75       200       542    30.1439114391144     0.559921655037336     0.0179336516097442    0.0745501285347044    0.0924837801444485     0.0935855061819072     0.0254621128657118      0.0051413881748072    0.0749785775492716    0.0853225609009671     0.452931815399682     0.197147753703024     0.125045905251561      0.107357081650141       0.144264903905007      0.0582690659811482
    F-C      83       240       230    17.1913043478261     0.345725847243298     0.0900354071825999      0.23216995447648     0.322205361659079     0.0260495700556399     0.0182094081942337      0.0543753161355589    0.0389479008598887     0.111532625189681     0.261507334344967     0.144916540212443    0.0799190692969145     0.0553869499241275     0.00202326757713708    0.000505816894284269
    F        79       225       377    16.2254641909814      0.36602909923165       0.04446624162171     0.128494359980383     0.172960601602093     0.0338401177047572     0.0219061631518718     0.00702958966813798    0.0505149583128985     0.131436978911231     0.290338401177048     0.140101356874285    0.0944907634461337     0.0769985286905346      0.0294261893084846     0.00882785679254536
    F-C      82       215       925    33.7643243243243      0.33148693647541     0.0908043032786885     0.155289446721311            0.24609375     0.0669505635245902      0.029264856557377      0.0300012807377049    0.0313460553278689    0.0681992827868853     0.273885758196721     0.138767930327869    0.0773565573770492     0.0538230020491803     0.00179303278688525    0.000128073770491803
    F-G      76       200       356    18.6797752808989     0.395187969924812     0.0700751879699248    0.0866165413533835     0.156691729323308     0.0760902255639098     0.0320300751879699      0.0081203007518797     0.057593984962406    0.0890225563909774     0.355639097744361     0.162406015037594     0.098796992481203     0.0652631578947368      0.0190977443609023     0.00511278195488722
    F        83       226       200               17.42     0.360505166475316     0.0347301951779564    0.0993111366245695     0.134041331802526     0.0427669345579793     0.0266934557979334      0.0249712973593571    0.0545350172215844    0.0878300803673938     0.337256027554535      0.13691159586682    0.0685993111366246     0.0464982778415614       0.125430539609644      0.0401836969001148
    F        80       200       181    15.9668508287293     0.471280276816609     0.0363321799307958    0.0910034602076125     0.127335640138408     0.0501730103806228     0.0249134948096886        0.01280276816609    0.0716262975778547     0.115916955017301     0.417993079584775     0.175432525951557    0.0930795847750865     0.0754325259515571        0.12560553633218      0.0449826989619377
    G        72       170       105    24.9047619047619     0.343785850860421     0.0137667304015296    0.0478011472275335    0.0615678776290631      0.183938814531549     0.0282982791586998     0.00267686424474187    0.0481835564053537    0.0604206500956023     0.315487571701721     0.145315487571702    0.0608030592734226     0.0497131931166348      0.0152963671128107     0.00344168260038241
    G        76       200       499    21.7454909819639      0.42632015482444     0.0169569624919362    0.0724357202101189    0.0893926827020551      0.074186710902221     0.0270021196203115     0.00681964795871348     0.051515989309741    0.0840475532209013     0.404939636899825     0.171965717445397    0.0708690443277117     0.0535434522163856      0.0896691549165975      0.0288452677172611
    C        86       254        86    6.13953488372093     0.350378787878788                  0.125     0.234848484848485     0.359848484848485     0.0435606060606061    0.00757575757575758      0.0738636363636364    0.0757575757575758     0.200757575757576     0.285984848484849     0.130681818181818     0.136363636363636     0.0890151515151515     0.00757575757575758                       0
    F        79       220       417    12.4172661870504     0.219969100038625     0.0911548860563924    0.0948242564696794     0.185979142526072     0.0442255697180379      0.026264967168791       0.029741212823484    0.0594824256469679     0.147933565083044     0.165314793356508    0.0855542680571649    0.0973348783314021     0.0480880648899189     0.00308999613750483    0.000772499034376207
    G-F      78       185       843    32.9406880189798     0.536281464942922     0.0272966257337319    0.0700421333141273    0.0973387590478591      0.105225251179373     0.0244157153660557     0.00450142244949404    0.0664049839749361    0.0785048075191761     0.450250279088192     0.202564010227232      0.13291800208866       0.11325578882927      0.0515682955814037      0.0178976556591883
    G-F      79       205       133    10.4887218045113     0.334767025089606     0.0415770609318996    0.0795698924731183     0.121146953405018     0.0637992831541219     0.0401433691756272     0.00716845878136201    0.0695340501792115     0.112544802867384     0.265232974910394     0.140501792114695    0.0903225806451613     0.0523297491039427      0.0043010752688172      0.0014336917562724
    G        78       190       104    15.5769230769231     0.248148148148148     0.0308641975308642    0.0759259259259259      0.10679012345679     0.0981481481481482     0.0290123456790123     0.00493827160493827    0.0382716049382716      0.12716049382716     0.267901234567901     0.108024691358025    0.0358024691358025     0.0160493827160494      0.0592592592592593      0.0160493827160494
    G-F      79       195       704    33.6846590909091     0.450535548621068     0.0411149531922071    0.0915492957746479     0.132664248966855      0.148646369233364     0.0474403306063928      0.0131567850215063    0.0753141604115712    0.0658682634730539      0.36817913468837     0.168465885131146     0.119380956397065     0.0923926794298726      0.0670911697731298      0.0212110989289028
    G        72       175       788    35.4860406091371      0.50820727389765     0.0174158709723563    0.0735972535135715    0.0910131244859278      0.229088438293459     0.0451668275936058     0.00418410041841004    0.0794263848657154    0.0641919679576583     0.432392804777742     0.185101741587097     0.106819726066588     0.0836820083682008       0.152379930622608      0.0543217823552552
    G        76       185       634    31.7712933753943     0.411259494613513     0.0148438663555578    0.0531698356749243    0.0680137020304821      0.155885419252346     0.0432408280792335     0.00476592364593159    0.0603683661818001    0.0719853050687584      0.35357196048255     0.155587549024475    0.0877724271459068      0.064836419599861      0.0976021446656407      0.0352479769647024
    G-F      78       185       753     29.332005312085     0.399918504097433     0.0404310227735772    0.0989722461176258     0.139403268891203      0.118848191243718     0.0506632860958935      0.0216416896817132    0.0642006610223208    0.0720333227690497     0.353782768144157     0.152306786797664     0.103952551274505     0.0746140263503418      0.0692715171820528      0.0206909041517635
    G        76       180       140    22.1142857142857     0.236757105943152     0.0222868217054264      0.10077519379845     0.123062015503876      0.138242894056848     0.0406976744186047      0.0080749354005168     0.080749354005168     0.129521963824289     0.252583979328165    0.0936692506459948    0.0623385012919897     0.0429586563307494       0.023578811369509     0.00645994832041344
    F-C      83       225       187    10.4491978609626     0.283009211873081     0.0793244626407369     0.142272262026612     0.221596724667349     0.0296827021494371     0.0276356192425793      0.0665301944728762    0.0552712384851586      0.13050153531218     0.289150460593654     0.117707267144319    0.0921187308085978     0.0470829068577277      0.0015353121801433    0.000511770726714432
    G        74       200       644    25.2841614906832      0.22974881778542     0.0332248357182337    0.0789166615488546     0.112141497267088     0.0695203586562673     0.0173186759196708      0.0167045384757109    0.0366640054044095    0.0859178284099982     0.213781244242461    0.0951298900693975     0.043972240987533     0.0336547319290057      0.0183627095744028      0.0058343057176196
    C        84       244       301    22.6212624584718     0.369657805845205     0.0719635776178587     0.174621824056396     0.246585401674255     0.0693200176237333     0.0174768688500514      0.0421500954618887    0.0652078131884271     0.114260537523865     0.345425172565722     0.160816566309297    0.0569834043178147     0.0364223821412836      0.0381847554707005      0.0116022910853282
    F        80       207        72    16.9166666666667     0.318555008210181     0.0336617405582923    0.0804597701149425     0.114121510673235     0.0665024630541872     0.0246305418719212      0.0155993431855501    0.0574712643678161    0.0870279146141215      0.24055829228243     0.116584564860427    0.0796387520525452     0.0566502463054187      0.0607553366174056       0.028735632183908
    F        79       215       260    23.7769230769231     0.304917502426399     0.0274991912002588    0.0946295697185377     0.122128760918797     0.0677774183112261     0.0368812681979942      0.0179553542542866    0.0648657392429634      0.09349725008088     0.290682626981559     0.126658039469427    0.0708508573277257     0.0506308637981236     0.00695567777418311    0.000970559689420899
    G        71       177       238    9.58823529411765     0.323838737949167     0.0201577563540754    0.0569675723049956     0.077125328659071      0.203768624014023     0.0385626643295355    0.000876424189307625    0.0766871165644172     0.124014022787029     0.276511831726556     0.111305872042068    0.0635407537248028     0.0552147239263804       0.106485539000876      0.0460122699386503
    F        81       215       465     17.294623655914     0.308505346928625     0.0717483213131062      0.13839840835613     0.210146729669237     0.0324546132802785     0.0294702810246207      0.0253668241730913    0.0555831882616265     0.116140263616016      0.27144988808754     0.129196717234519    0.0775926386471027      0.049863218104949     0.00174086048246705     0.00024869435463815
    G        75       190       586    33.5529010238908     0.388566778557624     0.0113925338215848    0.0869697894415624    0.0983623232631472      0.167480419082494      0.037127453972129     0.00834096226223172    0.0629132336486624    0.0907333943647645     0.339538195504018     0.141796358457939     0.073797172210355     0.0598616620893093       0.118604414606856      0.0451123995524362
    F-C      81       210         9    10.1111111111111     0.450549450549451     0.0659340659340659     0.142857142857143     0.208791208791209      0.043956043956044                      0       0.032967032967033    0.0659340659340659     0.153846153846154     0.428571428571429      0.21978021978022     0.032967032967033      0.010989010989011                       0                       0
    G        76       203       541    18.4417744916821     0.295078680966222     0.0143329658213892     0.129798536634259     0.144131502455648     0.0847950285657011     0.0428986669339481     0.00591360128295079    0.0292673148240954    0.0784805051618723     0.223213390798837    0.0961210784805052    0.0766763556179212     0.0654505362333367      0.0943169289365541      0.0373859877718753
    G-F      77       195       132     15.469696969697     0.493143976493634     0.0754162585700294    0.0788442703232125     0.154260528893242     0.0817825661116552     0.0450538687561214      0.0259549461312439    0.0778648383937316    0.0950048971596474     0.409892262487757     0.186092066601371     0.164544564152791      0.114593535749265      0.0254652301665034     0.00636630754162586
    G        75       190       770    32.9805194805195     0.481236463870841     0.0254380783618823    0.0777712148060642     0.103209293167946      0.140893876747391     0.0438275251033668     0.00744240992321323    0.0561527859814924    0.0689505808229967     0.362748572553652     0.178814727308525     0.106477653081315     0.0947824374876944      0.0698956487497539      0.0288245717660957
    F        81       220      1107    24.4489611562782     0.285054498429706     0.0607426565675226     0.133936818769629     0.194679475337151     0.0865693700351007     0.0427858858304083       0.038241271014225    0.0509144651764271    0.0990208756696841     0.245446148161833     0.104193607980787    0.0651025309440236     0.0472935525586551      0.0860520968039904      0.0293737299094772
    F-C      81       240      1172    31.1100682593857     0.442061380653301     0.0639861770110529     0.138504155124654     0.202490332135707     0.0725981185376155     0.0223526507775431     0.00855708839582019    0.0671128054633718    0.0950330490112723     0.381174405529196     0.178958339047201     0.109953100573215        0.0839527166013     0.00153588766078824     0.00019198595759853
    G        75       185       322    27.4565217391304      0.39328130302002     0.0203596878181201    0.0573464540210383    0.0777061418391585      0.176337518380274     0.0478452663725823     0.00475059382422803    0.0614183915846624     0.100214907815858     0.338310145911096     0.156882705576292    0.0789503449835991     0.0617577197149644      0.0542925008483203      0.0177581721524714
    F        82       235       155    22.8322580645161     0.358575868889517     0.0994631251766036     0.188471319581803     0.287934444758406    0.00904210228878214     0.0158236790053687      0.0833568804747104    0.0392766318168974     0.130262786097768     0.278892342469624     0.151455213337101     0.077988132240746     0.0553828765187906    0.000847697089573326    0.000282565696524442
    F        78       207       553    37.9855334538879     0.411834713891269     0.0287060839760069     0.124202608778444     0.152908692754451      0.126202037513092     0.0461296772350757      0.0133295248976483    0.0640293249547748    0.0568885080453204     0.310768351899457     0.143482814433971     0.136484813862706      0.101685232790631      0.0717414072169856      0.0231838522326954
    F        81       235       207    21.1400966183575     0.414305301645338     0.0731261425959781     0.171617915904936     0.244744058500914     0.0431901279707495     0.0299360146252285      0.0146252285191956    0.0422760511882998     0.127285191956124     0.365402193784278     0.156078610603291    0.0802102376599634     0.0630712979890311        0.11654478976234      0.0390767824497258
    G        70       172       122    24.9918032786885     0.359462118727452     0.0190226303706133    0.0590357494260413    0.0780583797966546       0.17120367333552     0.0268940636274188     0.00229583469990161    0.0724827812397507    0.0590357494260413     0.273204329288291     0.124959002951787    0.0908494588389636     0.0724827812397507      0.0918333879960643      0.0370613315841259
